interaction_id,traveller_id,hotel_id,month,nights,budget,hotel_price,comfort_match,party_match,accessibility_match,budget_fit,location_quality,amenity_match,route_efficiency,context_component,excessive_cost_penalty,synthetic_suitability_score,split
HI0000863,T000216,H0002,December,10,89134,27738.0,44.0,46.88,100.0,0.0,68.92,62.5,81.55,100.0,100.0,51.82,train
HI0000864,T000216,H0026,December,10,89134,1802.0,72.0,71.61,100.0,100.0,56.08,37.5,80.35,100.0,0.0,100.0,train
HI0000865,T000217,H0002,March,1,22648,27738.0,44.0,57.04,100.0,0.0,68.92,62.5,81.55,100.0,100.0,51.59,train
HI0000866,T000217,H0031,March,1,22648,6095.0,100.0,58.88,100.0,100.0,62.08,50.0,77.5,100.0,0.0,95.45,train
HI0000867,T000217,H0020,March,1,22648,3776.0,100.0,65.32,100.0,100.0,82.72,75.0,91.0,100.0,0.0,100.0,train
HI0000868,T000217,H0037,March,1,22648,1947.0,72.0,70.84,100.0,100.0,59.8,50.0,83.5,100.0,0.0,92.58,train
HI0000869,T000218,H0030,February,2,38314,1633.0,72.0,74.52,100.0,100.0,55.96,37.5,73.0,100.0,0.0,96.63,train
HI0000870,T000218,H0012,February,2,38314,5444.0,100.0,68.08,100.0,100.0,61.0,37.5,80.35,100.0,0.0,100.0,train
HI0000871,T000218,H0019,February,2,38314,3860.0,100.0,77.28,100.0,100.0,63.16,50.0,77.2,100.0,0.0,100.0,train
HI0000872,T000218,H0016,February,2,38314,9320.0,72.0,58.88,100.0,24.04,55.6,62.5,81.55,100.0,66.47,72.26,train
HI0000873,T000219,H0015,February,2,14981,24244.0,44.0,79.0,100.0,0.0,67.72,50.0,85.75,100.0,100.0,60.91,train
HI0000874,T000219,H0012,February,2,14981,5444.0,100.0,82.0,100.0,64.46,61.0,37.5,80.35,100.0,20.73,88.88,train
HI0000875,T000219,H0009,February,2,14981,4070.0,100.0,56.0,100.0,100.0,61.24,75.0,83.8,100.0,0.0,100.0,train
HI0000876,T000219,H0010,February,2,14981,2651.0,72.0,88.0,100.0,100.0,57.16,12.5,74.8,100.0,0.0,100.0,train
HI0000877,T000220,H0010,January,2,14084,2651.0,100.0,88.0,100.0,73.96,57.16,12.5,74.8,100.0,22.78,88.63,train
HI0000878,T000220,H0009,January,2,14084,4070.0,72.0,56.0,100.0,17.2,61.24,75.0,83.8,100.0,72.45,69.52,train
HI0000879,T000220,H0024,January,2,14084,2813.0,100.0,64.0,100.0,67.48,67.36,50.0,87.4,100.0,28.46,100.0,train
HI0000880,T000220,H0022,January,2,14084,7622.0,44.0,76.0,100.0,0.0,68.68,75.0,82.15,100.0,100.0,44.48,train
HI0000881,T000221,H0019,November,3,44604,3860.0,100.0,77.28,100.0,100.0,63.16,50.0,77.2,100.0,0.0,100.0,train
HI0000882,T000221,H0008,November,3,44604,1314.0,72.0,75.44,100.0,100.0,46.48,37.5,67.15,100.0,0.0,100.0,train
HI0000883,T000221,H0038,November,3,44604,9325.0,72.0,68.08,100.0,25.67,57.88,62.5,81.7,100.0,65.04,63.82,train
HI0000884,T000221,H0031,November,3,44604,6095.0,100.0,56.12,100.0,99.01,62.08,50.0,77.5,100.0,0.87,100.0,train
HI0000885,T000222,H0033,January,4,147022,10987.0,100.0,73.97,100.0,98.05,67.72,75.0,80.35,100.0,2.85,100.0,train
HI0000886,T000222,H0039,January,4,147022,25055.0,72.0,82.43,100.0,26.22,52.36,100.0,73.3,100.0,100.0,70.74,train
HI0000887,T000222,H0008,January,4,147022,1314.0,44.0,70.29,100.0,100.0,46.48,50.0,67.15,100.0,0.0,80.06,train
HI0000888,T000222,H0016,January,4,147022,9320.0,100.0,92.0,100.0,100.0,55.6,75.0,81.55,100.0,0.0,97.54,train
HI0000889,T000223,H0040,April,1,7927,4665.0,72.0,62.0,100.0,0.0,54.88,50.0,73.9,100.0,93.28,56.51,train
HI0000890,T000223,H0009,April,1,7927,4070.0,72.0,56.0,100.0,17.2,61.24,75.0,83.8,100.0,72.45,59.51,train
HI0000891,T000223,H0011,April,1,7927,6631.0,72.0,54.0,100.0,0.0,60.4,62.5,78.55,100.0,100.0,68.0,train
HI0000892,T000223,H0024,April,1,7927,2813.0,100.0,60.0,100.0,67.48,67.36,50.0,87.4,100.0,28.46,92.88,train
HI0000893,T000224,H0040,July,4,81019,4665.0,72.0,45.08,100.0,66.73,54.88,50.0,73.9,100.0,29.11,79.0,train
HI0000894,T000224,H0001,July,4,81019,2049.0,100.0,67.16,100.0,100.0,48.4,25.0,74.8,100.0,0.0,96.3,train
HI0000895,T000224,H0014,July,4,81019,11338.0,44.0,72.68,100.0,0.0,61.6,50.0,80.8,100.0,100.0,51.9,train
HI0000896,T000224,H0032,July,4,81019,3917.0,72.0,59.8,100.0,83.44,44.44,37.5,74.5,100.0,14.49,82.95,train
HI0000897,T000225,H0029,December,5,49150,3084.0,72.0,81.0,100.0,73.98,52.84,62.5,77.35,100.0,37.94,89.47,train
HI0000898,T000225,H0006,December,5,49150,2830.0,100.0,85.0,100.0,80.08,60.88,37.5,81.1,100.0,29.05,87.08,train
HI0000899,T000225,H0025,December,5,49150,27248.0,16.0,85.0,100.0,0.0,52.12,62.5,81.7,100.0,100.0,45.44,train
HI0000900,T000225,H0037,December,5,49150,1947.0,100.0,82.0,100.0,100.0,59.8,50.0,83.5,100.0,0.0,99.86,train
HI0000901,T000226,H0021,November,4,22375,1497.0,100.0,66.0,100.0,100.0,66.28,37.5,87.1,100.0,0.0,100.0,validation
HI0000902,T000226,H0018,November,4,22375,5949.0,72.0,79.0,100.0,5.22,56.08,25.0,80.5,100.0,100.0,50.98,validation
HI0000903,T000226,H0017,November,4,22375,2123.0,100.0,59.0,100.0,97.05,75.28,75.0,85.0,100.0,4.31,100.0,validation
HI0000904,T000226,H0031,November,4,22375,6095.0,72.0,73.0,100.0,1.72,62.08,50.0,77.5,100.0,100.0,40.61,validation
HI0000905,T000227,H0039,September,6,48518,25055.0,72.0,84.0,100.0,0.0,52.36,87.5,73.3,78.99,100.0,62.97,train
HI0000906,T000227,H0032,September,6,48518,3917.0,72.0,99.0,100.0,100.0,44.44,37.5,74.5,100.0,0.0,94.89,train
HI0000907,T000227,H0024,September,6,48518,2813.0,44.0,64.0,100.0,100.0,67.36,50.0,87.4,100.0,0.0,86.88,train
HI0000908,T000227,H0016,September,6,48518,9320.0,100.0,59.0,100.0,88.42,55.6,62.5,81.55,100.0,6.75,98.42,train
HI0000909,T000228,H0030,November,1,12684,1633.0,72.0,75.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,80.21,train
HI0000910,T000228,H0035,November,1,12684,25212.0,44.0,88.0,100.0,0.0,53.08,87.5,74.35,100.0,100.0,56.12,train
HI0000911,T000228,H0009,November,1,12684,4070.0,100.0,56.0,100.0,100.0,61.24,75.0,83.8,100.0,0.0,100.0,train
HI0000912,T000228,H0007,November,1,12684,27129.0,44.0,57.0,100.0,0.0,62.92,87.5,84.4,100.0,100.0,47.49,train
HI0000913,T000229,H0021,February,4,52838,1497.0,44.0,76.0,100.0,100.0,66.28,37.5,87.1,100.0,0.0,99.74,train
HI0000914,T000229,H0001,February,4,52838,2049.0,44.0,73.0,100.0,100.0,48.4,25.0,74.8,100.0,0.0,70.53,train
HI0000915,T000229,H0033,February,4,52838,10987.0,100.0,74.52,100.0,33.34,67.72,62.5,80.35,100.0,38.89,87.12,train
HI0000916,T000229,H0025,February,4,52838,27248.0,72.0,72.68,100.0,0.0,52.12,62.5,81.7,100.0,100.0,46.58,train
HI0000917,T000230,H0007,February,3,49337,27129.0,16.0,61.64,100.0,0.0,62.92,100.0,84.4,100.0,100.0,44.3,test
HI0000918,T000230,H0010,February,3,49337,2651.0,100.0,22.63,100.0,97.4,57.16,25.0,74.8,100.0,2.27,98.87,test
HI0000919,T000230,H0033,February,3,49337,10987.0,44.0,73.97,100.0,0.0,67.72,75.0,80.35,100.0,100.0,42.26,test
HI0000920,T000230,H0030,February,3,49337,1633.0,100.0,54.28,100.0,100.0,55.96,37.5,73.0,100.0,0.0,100.0,test
HI0000921,T000231,H0001,November,1,37583,2049.0,100.0,67.16,100.0,100.0,48.4,25.0,74.8,100.0,0.0,91.87,train
HI0000922,T000231,H0005,November,1,37583,5001.0,72.0,59.8,100.0,40.45,61.6,62.5,79.45,100.0,52.1,81.81,train
HI0000923,T000231,H0027,November,1,37583,11145.0,44.0,80.96,100.0,0.0,68.2,62.5,86.05,100.0,100.0,38.23,train
HI0000924,T000231,H0010,November,1,37583,2651.0,100.0,62.56,100.0,100.0,57.16,12.5,74.8,100.0,0.0,100.0,train
HI0000925,T000232,H0002,March,5,42771,27738.0,72.0,83.0,100.0,0.0,68.92,62.5,81.55,100.0,100.0,55.16,train
HI0000926,T000232,H0035,March,5,42771,25212.0,72.0,60.0,100.0,0.0,53.08,87.5,74.35,100.0,100.0,68.75,train
HI0000927,T000232,H0027,March,5,42771,11145.0,100.0,79.0,100.0,62.66,68.2,62.5,86.05,100.0,21.78,100.0,train
HI0000928,T000232,H0011,March,5,42771,6631.0,72.0,54.0,100.0,100.0,60.4,62.5,78.55,100.0,0.0,98.19,train
HI0000929,T000233,H0034,April,5,32381,4196.0,100.0,81.0,100.0,100.0,52.96,75.0,74.8,100.0,0.0,100.0,train
HI0000930,T000233,H0028,April,5,32381,4489.0,100.0,73.0,100.0,94.5,60.04,62.5,84.25,100.0,4.82,100.0,train
HI0000931,T000233,H0021,April,5,32381,1497.0,72.0,65.0,100.0,100.0,66.28,37.5,87.1,100.0,0.0,100.0,train
HI0000932,T000233,H0025,April,5,32381,27248.0,44.0,85.0,100.0,0.0,52.12,62.5,81.7,100.0,100.0,46.47,train
HI0000933,T000234,H0007,December,6,188627,27129.0,16.0,61.64,100.0,0.0,62.92,100.0,84.4,100.0,100.0,34.82,train
HI0000934,T000234,H0026,December,6,188627,1802.0,100.0,73.97,100.0,100.0,56.08,37.5,80.35,100.0,0.0,96.0,train
HI0000935,T000234,H0009,December,6,188627,4070.0,72.0,51.34,100.0,76.32,61.24,75.0,83.8,100.0,34.53,74.92,train
HI0000936,T000234,H0039,December,6,188627,25055.0,16.0,82.43,100.0,0.0,52.36,100.0,73.3,100.0,100.0,53.36,train
HI0000937,T000235,H0021,December,2,20962,1497.0,100.0,76.0,100.0,100.0,66.28,37.5,87.1,100.0,0.0,100.0,validation
HI0000938,T000235,H0019,December,2,20962,3860.0,72.0,84.0,100.0,25.6,63.16,50.0,77.2,100.0,65.1,76.73,validation
HI0000939,T000235,H0035,December,2,20962,25212.0,16.0,90.16,100.0,0.0,53.08,87.5,74.35,100.0,100.0,58.5,validation
HI0000940,T000235,H0029,December,2,20962,3084.0,72.0,79.12,100.0,34.04,52.84,62.5,77.35,100.0,57.72,72.42,validation
HI0000941,T000236,H0019,February,2,12564,3860.0,100.0,63.0,100.0,100.0,63.16,50.0,77.2,100.0,0.0,97.27,validation
HI0000942,T000236,H0006,February,2,12564,2830.0,72.0,44.0,100.0,100.0,60.88,37.5,81.1,100.0,0.0,86.15,validation
HI0000943,T000236,H0017,February,2,12564,2123.0,72.0,59.0,100.0,100.0,75.28,75.0,85.0,100.0,0.0,93.55,validation
HI0000944,T000236,H0039,February,2,12564,25055.0,44.0,73.0,100.0,0.0,52.36,87.5,73.3,100.0,100.0,54.72,validation
HI0000945,T000237,H0039,October,1,9607,25055.0,16.0,73.0,100.0,0.0,52.36,87.5,73.3,100.0,100.0,32.76,train
HI0000946,T000237,H0008,October,1,9607,1314.0,100.0,65.0,100.0,100.0,46.48,37.5,67.15,100.0,0.0,96.46,train
HI0000947,T000237,H0005,October,1,9607,5001.0,72.0,66.0,100.0,27.98,61.6,62.5,79.45,100.0,100.0,64.7,train
HI0000948,T000237,H0016,October,1,9607,9320.0,44.0,64.0,100.0,0.0,55.6,62.5,81.55,100.0,100.0,51.6,train
HI0000949,T000238,H0014,April,3,14742,11338.0,44.0,54.0,100.0,0.0,61.6,50.0,80.8,100.0,100.0,36.02,test
HI0000950,T000238,H0023,April,3,14742,24419.0,16.0,62.0,100.0,0.0,73.0,62.5,83.95,100.0,100.0,45.18,test
HI0000951,T000238,H0011,April,3,14742,6631.0,72.0,54.0,100.0,0.0,60.4,62.5,78.55,100.0,100.0,43.95,test
HI0000952,T000238,H0037,April,3,14742,1947.0,100.0,75.0,100.0,100.0,59.8,50.0,83.5,100.0,0.0,100.0,test
HI0000953,T000239,H0030,January,3,14509,1633.0,100.0,68.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,100.0,train
HI0000954,T000239,H0040,January,3,14509,4665.0,72.0,62.0,100.0,0.0,54.88,50.0,73.9,100.0,93.28,43.18,train
HI0000955,T000239,H0011,January,3,14509,6631.0,72.0,54.0,100.0,0.0,60.4,62.5,78.55,100.0,100.0,58.03,train
HI0000956,T000239,H0002,January,3,14509,27738.0,16.0,83.0,100.0,0.0,68.92,62.5,81.55,100.0,100.0,52.99,train
HI0000957,T000240,H0005,July,1,23598,5001.0,100.0,59.8,100.0,63.92,61.6,62.5,79.45,70.74,31.57,94.42,train
HI0000958,T000240,H0033,July,1,23598,10987.0,72.0,74.52,100.0,0.0,67.72,62.5,80.35,100.0,100.0,59.84,train
HI0000959,T000240,H0003,July,1,23598,9176.0,72.0,62.0,100.0,5.22,64.24,75.0,83.95,79.89,82.93,46.03,train
HI0000960,T000240,H0037,July,1,23598,1947.0,72.0,68.0,100.0,100.0,59.8,50.0,83.5,65.87,0.0,96.13,train
HI0000961,T000241,H0021,January,5,22454,1497.0,100.0,65.0,100.0,100.0,66.28,37.5,87.1,100.0,0.0,89.92,train
HI0000962,T000241,H0040,January,5,22454,4665.0,72.0,74.0,100.0,0.0,54.88,50.0,73.9,100.0,93.28,42.89,train
HI0000963,T000241,H0019,January,5,22454,3860.0,72.0,82.0,100.0,25.6,63.16,50.0,77.2,100.0,65.1,68.85,train
HI0000964,T000241,H0007,January,5,22454,27129.0,16.0,57.0,100.0,0.0,62.92,87.5,84.4,100.0,100.0,48.34,train
HI0000965,T000242,H0030,June,1,9465,1633.0,100.0,75.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,100.0,train
HI0000966,T000242,H0035,June,1,9465,25212.0,16.0,88.0,100.0,0.0,53.08,87.5,74.35,83.94,100.0,41.35,train
HI0000967,T000242,H0015,June,1,9465,24244.0,16.0,79.0,100.0,0.0,67.72,50.0,85.75,100.0,100.0,49.29,train
HI0000968,T000242,H0016,June,1,9465,9320.0,44.0,59.0,100.0,0.0,55.6,62.5,81.55,100.0,100.0,62.49,train
HI0000969,T000243,H0007,December,2,37755,27129.0,16.0,61.64,100.0,0.0,62.92,100.0,84.4,100.0,100.0,54.16,train
HI0000970,T000243,H0039,December,2,37755,25055.0,16.0,82.43,100.0,0.0,52.36,100.0,73.3,100.0,100.0,44.91,train
HI0000971,T000243,H0006,December,2,37755,2830.0,100.0,57.78,100.0,95.36,60.88,37.5,81.1,100.0,4.06,96.22,train
HI0000972,T000243,H0022,December,2,37755,7622.0,44.0,38.09,100.0,0.0,68.68,75.0,82.15,100.0,100.0,37.0,train
HI0000973,T000244,H0012,October,3,43386,5444.0,72.0,68.08,100.0,100.0,61.0,37.5,80.35,100.0,0.0,92.34,train
HI0000974,T000244,H0027,October,3,43386,11145.0,100.0,80.96,100.0,100.0,68.2,62.5,86.05,100.0,0.0,100.0,train
HI0000975,T000244,H0036,October,3,43386,3166.0,72.0,46.92,100.0,100.0,47.92,37.5,69.55,100.0,0.0,87.53,train
HI0000976,T000244,H0039,October,3,43386,25055.0,72.0,57.04,100.0,0.0,52.36,87.5,73.3,100.0,82.79,65.77,train
HI0000977,T000245,H0007,November,2,61836,27129.0,100.0,57.0,100.0,75.66,62.92,87.5,84.4,100.0,35.5,94.84,train
HI0000978,T000245,H0012,November,2,61836,5444.0,44.0,82.0,100.0,100.0,61.0,37.5,80.35,100.0,0.0,92.31,train
HI0000979,T000245,H0011,November,2,61836,6631.0,44.0,78.0,100.0,100.0,60.4,62.5,78.55,100.0,0.0,98.06,train
HI0000980,T000245,H0026,November,2,61836,1802.0,16.0,87.0,100.0,100.0,56.08,25.0,80.35,100.0,0.0,83.34,train
HI0000981,T000246,H0021,October,2,91514,1497.0,100.0,37.35,100.0,100.0,66.28,37.5,87.1,100.0,0.0,90.34,train
HI0000982,T000246,H0020,October,2,91514,3776.0,72.0,43.79,100.0,85.63,82.72,75.0,91.0,100.0,20.95,94.89,train
HI0000983,T000246,H0015,October,2,91514,24244.0,16.0,83.17,100.0,0.0,67.72,62.5,85.75,100.0,100.0,62.52,train
HI0000984,T000246,H0022,October,2,91514,7622.0,44.0,38.09,100.0,3.25,68.68,75.0,82.15,100.0,100.0,43.98,train
HI0000985,T000247,H0032,November,3,47024,3917.0,100.0,99.0,100.0,100.0,44.44,37.5,74.5,100.0,0.0,100.0,validation
HI0000986,T000247,H0035,November,3,47024,25212.0,44.0,88.0,100.0,0.0,53.08,87.5,74.35,100.0,100.0,47.5,validation
HI0000987,T000247,H0006,November,3,47024,2830.0,72.0,85.0,100.0,100.0,60.88,37.5,81.1,100.0,0.0,100.0,validation
HI0000988,T000247,H0010,November,3,47024,2651.0,72.0,88.0,100.0,100.0,57.16,12.5,74.8,100.0,0.0,98.52,validation
HI0000989,T000248,H0001,November,3,25368,2049.0,44.0,73.0,100.0,100.0,48.4,25.0,74.8,100.0,0.0,87.32,train
HI0000990,T000248,H0008,November,3,25368,1314.0,44.0,80.0,100.0,100.0,46.48,37.5,67.15,100.0,0.0,90.24,train
HI0000991,T000248,H0038,November,3,25368,9325.0,100.0,68.0,100.0,88.35,57.88,62.5,81.7,100.0,6.79,100.0,train
HI0000992,T000248,H0002,November,3,25368,27738.0,72.0,78.0,100.0,0.0,68.92,62.5,81.55,100.0,100.0,53.42,train
HI0000993,T000249,H0001,October,2,19358,2049.0,72.0,67.16,100.0,100.0,48.4,25.0,74.8,100.0,0.0,91.4,test
HI0000994,T000249,H0018,October,2,19358,5949.0,100.0,59.8,100.0,100.0,56.08,25.0,80.5,100.0,0.0,100.0,test
HI0000995,T000249,H0015,October,2,19358,24244.0,44.0,73.6,100.0,0.0,67.72,50.0,85.75,100.0,100.0,38.91,test
HI0000996,T000249,H0039,October,2,19358,25055.0,44.0,57.04,100.0,0.0,52.36,87.5,73.3,100.0,100.0,41.98,test
HI0000997,T000250,H0030,November,2,13031,1633.0,44.0,68.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,80.26,train
HI0000998,T000250,H0014,November,2,13031,11338.0,100.0,54.0,100.0,59.93,61.6,50.0,80.8,100.0,23.37,99.35,train
HI0000999,T000250,H0037,November,2,13031,1947.0,44.0,75.0,100.0,100.0,59.8,50.0,83.5,100.0,0.0,89.46,train
HI0001000,T000250,H0039,November,2,13031,25055.0,72.0,73.0,100.0,0.0,52.36,87.5,73.3,100.0,100.0,65.68,train
HI0001001,T000251,H0005,July,2,39416,5001.0,72.0,76.0,100.0,100.0,61.6,62.5,79.45,75.07,0.0,97.19,train
HI0001002,T000251,H0020,July,2,39416,3776.0,72.0,69.0,100.0,100.0,82.72,75.0,91.0,71.03,0.0,99.78,train
HI0001003,T000251,H0003,July,2,39416,9176.0,100.0,86.0,100.0,96.18,64.24,75.0,83.95,71.34,5.57,100.0,train
HI0001004,T000251,H0002,July,2,39416,27738.0,72.0,78.0,100.0,0.0,68.92,62.5,81.55,68.06,100.0,55.75,train
HI0001005,T000252,H0021,December,4,27450,1497.0,44.0,65.0,100.0,100.0,66.28,37.5,87.1,100.0,0.0,72.12,train
HI0001006,T000252,H0002,December,4,27450,27738.0,72.0,78.0,100.0,0.0,68.92,62.5,81.55,100.0,100.0,48.27,train
HI0001007,T000252,H0038,December,4,27450,9325.0,100.0,68.0,100.0,88.35,57.88,62.5,81.7,100.0,6.79,100.0,train
HI0001008,T000252,H0030,December,4,27450,1633.0,44.0,75.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,87.82,train
HI0001009,T000253,H0021,July,1,45991,1497.0,44.0,69.92,100.0,100.0,66.28,37.5,87.1,100.0,0.0,92.79,validation
HI0001010,T000253,H0002,July,1,45991,27738.0,72.0,55.2,100.0,0.0,68.92,62.5,81.55,70.65,100.0,57.2,validation
HI0001011,T000253,H0011,July,1,45991,6631.0,72.0,52.44,100.0,100.0,60.4,62.5,78.55,68.76,0.0,92.0,validation
HI0001012,T000253,H0016,July,1,45991,9320.0,100.0,58.88,100.0,100.0,55.6,62.5,81.55,100.0,0.0,87.76,validation
HI0001013,T000254,H0030,June,6,47555,1633.0,44.0,75.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,90.6,train
HI0001014,T000254,H0005,June,6,47555,5001.0,72.0,76.0,100.0,100.0,61.6,62.5,79.45,82.69,0.0,85.57,train
HI0001015,T000254,H0003,June,6,47555,9176.0,100.0,86.0,100.0,90.46,64.24,75.0,83.95,74.02,5.57,100.0,train
HI0001016,T000254,H0039,June,6,47555,25055.0,72.0,84.0,100.0,0.0,52.36,87.5,73.3,74.63,100.0,41.97,train
HI0001017,T000255,H0001,October,1,19463,2049.0,16.0,49.0,100.0,100.0,48.4,25.0,74.8,100.0,0.0,65.52,validation
HI0001018,T000255,H0035,October,1,19463,25212.0,100.0,61.0,100.0,51.92,53.08,87.5,74.35,100.0,28.05,95.74,validation
HI0001019,T000255,H0020,October,1,19463,3776.0,44.0,71.0,100.0,100.0,82.72,75.0,91.0,100.0,0.0,100.0,validation
HI0001020,T000255,H0003,October,1,19463,9176.0,72.0,63.0,100.0,100.0,64.24,75.0,83.95,100.0,0.0,100.0,validation
HI0001021,T000256,H0006,September,3,26484,2830.0,72.0,85.0,100.0,100.0,60.88,37.5,81.1,100.0,0.0,98.92,train
HI0001022,T000256,H0014,September,3,26484,11338.0,72.0,95.0,100.0,0.0,61.6,50.0,80.8,100.0,100.0,64.57,train
HI0001023,T000256,H0009,September,3,26484,4070.0,100.0,56.0,100.0,100.0,61.24,75.0,83.8,74.32,0.0,100.0,train
HI0001024,T000256,H0025,September,3,26484,27248.0,44.0,85.0,100.0,0.0,52.12,62.5,81.7,100.0,100.0,45.12,train
HI0001025,T000257,H0001,April,3,51879,2049.0,16.0,90.9,100.0,100.0,48.4,37.5,74.8,100.0,0.0,86.47,test
HI0001026,T000257,H0023,April,3,51879,24419.0,100.0,66.79,100.0,100.0,73.0,75.0,83.95,100.0,0.0,100.0,test
HI0001027,T000257,H0002,April,3,51879,27738.0,100.0,40.11,100.0,100.0,68.92,62.5,81.55,100.0,0.0,100.0,test
HI0001028,T000257,H0010,April,3,51879,2651.0,16.0,22.63,100.0,100.0,57.16,25.0,74.8,100.0,0.0,52.23,test
HI0001029,T000258,H0029,May,3,21673,3084.0,72.0,71.0,100.0,73.98,52.84,62.5,77.35,100.0,37.94,76.62,train
HI0001030,T000258,H0002,May,3,21673,27738.0,16.0,83.0,100.0,0.0,68.92,62.5,81.55,100.0,100.0,49.02,train
HI0001031,T000258,H0008,May,3,21673,1314.0,100.0,65.0,100.0,100.0,46.48,37.5,67.15,100.0,0.0,100.0,train
HI0001032,T000258,H0022,May,3,21673,7622.0,44.0,47.0,100.0,0.0,68.68,75.0,82.15,100.0,100.0,51.16,train
HI0001033,T000259,H0001,November,2,26421,2049.0,100.0,90.9,23.0,100.0,48.4,37.5,74.8,100.0,0.0,97.17,train
HI0001034,T000259,H0017,November,2,26421,2123.0,100.0,58.14,44.0,100.0,75.28,87.5,85.0,100.0,0.0,99.95,train
HI0001035,T000259,H0011,November,2,26421,6631.0,72.0,50.97,25.0,13.1,60.4,75.0,78.55,100.0,76.04,45.28,train
HI0001036,T000259,H0016,November,2,26421,9320.0,44.0,92.0,65.0,0.0,55.6,75.0,81.55,100.0,100.0,67.84,train
HI0001037,T000260,H0028,June,4,133550,4489.0,72.0,57.78,100.0,65.1,60.04,75.0,84.25,100.0,50.9,83.37,train
HI0001038,T000260,H0038,June,4,133550,9325.0,44.0,54.65,100.0,0.0,57.88,62.5,81.7,81.06,100.0,46.09,train
HI0001039,T000260,H0036,June,4,133550,3166.0,72.0,49.68,100.0,96.91,47.92,37.5,69.55,100.0,4.5,93.38,train
HI0001040,T000260,H0037,June,4,133550,1947.0,100.0,32.57,100.0,100.0,59.8,50.0,83.5,84.52,0.0,100.0,train
HI0001041,T000261,H0010,July,1,22035,2651.0,100.0,62.56,100.0,81.31,57.16,12.5,74.8,100.0,10.9,93.74,train
HI0001042,T000261,H0029,July,1,22035,3084.0,72.0,79.12,100.0,59.68,52.84,62.5,77.35,100.0,23.52,88.02,train
HI0001043,T000261,H0006,July,1,22035,2830.0,100.0,79.12,100.0,93.04,60.88,37.5,81.1,100.0,4.06,100.0,train
HI0001044,T000261,H0036,July,1,22035,3166.0,72.0,46.92,100.0,69.82,47.92,37.5,69.55,100.0,17.61,84.86,train
HI0001045,T000262,H0005,December,4,37127,5001.0,72.0,43.61,100.0,4.39,61.6,62.5,79.45,100.0,55.77,63.54,test
HI0001046,T000262,H0006,December,4,37127,2830.0,100.0,62.8,100.0,100.0,60.88,37.5,81.1,100.0,0.0,100.0,test
HI0001047,T000262,H0013,December,4,37127,4412.0,72.0,58.33,100.0,66.88,74.56,62.5,86.65,100.0,19.32,75.64,test
HI0001048,T000262,H0026,December,4,37127,1802.0,100.0,73.97,100.0,100.0,56.08,37.5,80.35,100.0,0.0,100.0,test
HI0001049,T000263,H0030,November,3,28813,1633.0,44.0,68.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,93.87,test
HI0001050,T000263,H0014,November,3,28813,11338.0,100.0,54.0,100.0,73.29,61.6,50.0,80.8,100.0,23.37,87.74,test
HI0001051,T000263,H0025,November,3,28813,27248.0,72.0,75.0,100.0,0.0,52.12,62.5,81.7,100.0,100.0,69.98,test
HI0001052,T000263,H0020,November,3,28813,3776.0,72.0,78.0,100.0,100.0,82.72,75.0,91.0,100.0,0.0,96.43,test
HI0001053,T000264,H0021,April,8,36300,1497.0,72.0,66.0,100.0,100.0,66.28,37.5,87.1,100.0,0.0,93.04,train
HI0001054,T000264,H0012,April,8,36300,5444.0,100.0,61.0,100.0,64.46,61.0,37.5,80.35,100.0,20.73,86.16,train
HI0001055,T000264,H0035,April,8,36300,25212.0,44.0,60.0,100.0,0.0,53.08,87.5,74.35,100.0,100.0,53.98,train
HI0001056,T000264,H0039,April,8,36300,25055.0,44.0,73.0,100.0,0.0,52.36,87.5,73.3,100.0,100.0,47.6,train
HI0001057,T000265,H0007,May,4,42674,27129.0,72.0,61.64,100.0,0.0,62.92,100.0,84.4,100.0,59.1,70.35,train
HI0001058,T000265,H0014,May,4,42674,11338.0,100.0,56.49,100.0,100.0,61.6,62.5,80.8,100.0,0.0,97.88,train
HI0001059,T000265,H0021,May,4,42674,1497.0,44.0,37.35,100.0,100.0,66.28,37.5,87.1,100.0,0.0,86.98,train
HI0001060,T000265,H0037,May,4,42674,1947.0,44.0,32.57,100.0,100.0,59.8,50.0,83.5,100.0,0.0,81.7,train
HI0001061,T000266,H0009,December,3,14646,4070.0,100.0,56.0,100.0,100.0,61.24,75.0,83.8,100.0,0.0,100.0,train
HI0001062,T000266,H0027,December,3,14646,11145.0,72.0,80.0,100.0,0.0,68.2,62.5,86.05,100.0,100.0,72.56,train
HI0001063,T000266,H0024,December,3,14646,2813.0,72.0,64.0,100.0,100.0,67.36,50.0,87.4,100.0,0.0,100.0,train
HI0001064,T000266,H0016,December,3,14646,9320.0,72.0,59.0,100.0,0.0,55.6,62.5,81.55,100.0,85.33,62.1,train
HI0001065,T000267,H0023,December,1,28825,24419.0,44.0,66.79,100.0,0.0,73.0,75.0,83.95,100.0,100.0,53.5,train
HI0001066,T000267,H0012,December,1,28825,5444.0,100.0,40.3,100.0,100.0,61.0,37.5,80.35,100.0,0.0,93.51,train
